price,price_category,type,beds,baths,address,furnishing,completion_status,post_date,average_rent,building_name,year_of_completion,total_parking_spaces,total_floors,total_building_area_sqft,elevators,area_name,city,country,Latitude,Longitude,purpose
700000,Average,Apartment,0,1,"Concept 7 Residences, JVC District 11, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Off-Plan,2024-03-07,0,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
1800000,Medium,Residential Plot,2,2,"District 9, Al Zorah, Ajman",Unfurnished,Off-Plan,2023-03-17,0,Unknown,0,0,0,0,0,Al Zorah,Ajman,UAE,25.4220392,55.4920185,For Sale
3400000,High,Villa,4,4,"Mira Oasis 1, Mira Oasis, Reem, Dubai",Unfurnished,Ready,2023-11-08,200041,Unknown,0,0,0,0,0,Reem,Dubai,UAE,25.0315993,55.275689057829474,For Sale
2800000,Medium,Villa,3,5,"Al Zahia, Muwaileh, Sharjah",Unfurnished,Ready,2024-04-12,145590,Unknown,0,0,0,0,0,Muwaileh,Sharjah,UAE,25.2963963,55.4421946,For Sale
862000,Average,Apartment,2,2,"ELO, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Unfurnished,Off-Plan,2024-04-16,0,Unknown,0,0,0,0,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale
1550000,Medium,Villa,3,3,"Amargo, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Furnished,Ready,2024-03-18,106750,Unknown,0,0,0,0,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale
5600000,High,Villa,5,6,"Ajmal Makan, Sharjah Waterfront City, Sharjah",Furnished,Off-Plan,2024-04-23,0,Unknown,0,0,0,0,0,Sharjah Waterfront City,Sharjah,UAE,25.503021,55.521243,For Sale
2300000,Medium,Townhouse,3,5,"Sharjah Sustainable City, Shaghrafa 1, Al Rahmaniya, Sharjah",Unfurnished,Off-Plan,2024-04-14,0,Unknown,0,0,0,0,0,Al Rahmaniya,Sharjah,UAE,25.33455735,55.57830408329693,For Sale
1750000,Medium,Apartment,2,2,"Marina Diamond 5, Marina Diamonds, Dubai Marina, Dubai",Unfurnished,Ready,2023-10-23,130880,MARINA DIAMOND 5 (A),2008,0,20,169,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale
1349999,Average,Townhouse,3,3,"Amazonia, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Unfurnished,Ready,2024-02-15,102452,Unknown,0,0,0,0,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale
2265920,Medium,Apartment,2,3,"Residences E, Yas Golf Collection, Yas Island, Abu Dhabi",Furnished,Off-Plan,2024-04-05,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
1100000,Average,Apartment,0,1,"Manarat Living, Saadiyat Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-14,0,Unknown,0,0,0,0,0,Saadiyat Island,Abu Dhabi,UAE,24.54597235,54.44368803118431,For Sale
1150000,Average,Apartment,3,4,"Building 13, Al Reef Downtown, Al Reef, Abu Dhabi",Unfurnished,Ready,2023-09-13,80964,Unknown,0,0,0,0,0,Al Reef,Abu Dhabi,UAE,24.4664366,54.65689142777212,For Sale
599000,Average,Apartment,0,1,"Azizi Riviera 48, Azizi Riviera, Meydan One, Meydan City, Dubai",Unfurnished,Off-Plan,2024-02-22,0,Unknown,0,0,0,0,0,Meydan City,Dubai,UAE,25.1541673,55.2906695,For Sale
800000,Average,Apartment,1,1,"Azizi Mirage 1, Dubai Studio City, Dubai",Unfurnished,Off-Plan,2024-03-28,0,Unknown,0,0,0,0,0,Dubai Studio City,Dubai,UAE,25.0410289,55.2516876,For Sale
5200000,High,Townhouse,4,6,"Elie Saab Vie at the Fields, The Fields, District 11, Mohammed Bin Rashid City, Dubai",Unfurnished,Off-Plan,2024-01-12,0,Unknown,0,0,0,0,0,Mohammed Bin Rashid City,Dubai,UAE,25.1640592,55.28566124091724,For Sale
925000,Average,Apartment,1,2,"The Sustainable City, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-01-29,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
680000,Average,Apartment,0,1,"MAG 900, MAG City, District 7, Mohammed Bin Rashid City, Dubai",Unfurnished,Off-Plan,2024-03-24,0,Unknown,0,0,0,0,0,Mohammed Bin Rashid City,Dubai,UAE,25.1640592,55.28566124091724,For Sale
2500000,Medium,Townhouse,4,4,"Expo Golf Villas 5 (Greenviews 2), Expo Golf Villas, Emaar South, Dubai South, Dubai",Unfurnished,Off-Plan,2024-02-13,0,Unknown,0,0,0,0,0,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale
1280000,Average,Villa,3,5,"Al Aamra Tower, Al Amerah, Ajman",Unfurnished,Off-Plan,2024-04-09,0,Unknown,0,0,0,0,0,Al Amerah,Ajman,UAE,25.391331,55.580864,For Sale
4060000,High,Apartment,3,4,"Nouran Living, Saadiyat Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-17,0,Unknown,0,0,0,0,0,Saadiyat Island,Abu Dhabi,UAE,24.54597235,54.44368803118431,For Sale
799900,Average,Apartment,1,1,"Maison Elysee 1, Maison Elysee, JVC District 12, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Off-Plan,2024-03-05,0,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
1300000,Average,Apartment,1,2,"Elitz 3 by Danube, JVC District 13, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Off-Plan,2024-03-05,0,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
550000,Average,Apartment,0,1,"Tower A, Rukan Tower, Rukan, Dubailand, Dubai",Unfurnished,Off-Plan,2024-02-09,0,Unknown,0,0,0,0,0,Dubailand,Dubai,UAE,25.05865715,55.245999207609245,For Sale
4500000,High,Villa,5,6,"Kaya, Masaar, Tilal City, Sharjah",Unfurnished,Off-Plan,2024-04-18,0,Unknown,0,0,0,0,0,Tilal City,Sharjah,UAE,25.266157,55.584146,For Sale
850000,Average,Apartment,1,2,"The Gate Tower 2, The Gate Tower, Shams Gate District, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-04-19,73043,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
2150000,Medium,Apartment,1,1,"Palace Residences North, Dubai Creek Harbour, Dubai",Unfurnished,Off-Plan,2024-04-19,0,Unknown,0,0,0,0,0,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale
3550000,High,Townhouse,3,4,"Murooj Al Furjan, Al Furjan, Dubai",Unfurnished,Off-Plan,2024-01-15,0,Unknown,0,0,0,0,0,Al Furjan,Dubai,UAE,25.0267099,55.1469903,For Sale
1650000,Medium,Apartment,3,4,"Al Ramth 45, Al Ramth, Remraam, Dubai",Unfurnished,Ready,2024-04-02,116612,AL RAMTH 45,2011,0,8,66,0,Remraam,Dubai,UAE,25.0013542,55.24885632771925,For Sale
3699888,High,Apartment,1,2,"Burj Khalifa, Downtown Dubai, Dubai",Furnished,Ready,2023-08-10,199389,Burj Khalifa,2010,0,20,2,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale
1180000,Average,Villa,2,3,"Arabian Style, Al Reef Villas, Al Reef, Abu Dhabi",Unfurnished,Ready,2024-02-13,80300,Unknown,0,0,0,0,0,Al Reef,Abu Dhabi,UAE,24.4664366,54.65689142777212,For Sale
1000000,Average,Apartment,3,4,"Building 34, Al Reef Downtown, Al Reef, Abu Dhabi",Unfurnished,Ready,2024-02-05,80964,Unknown,0,0,0,0,0,Al Reef,Abu Dhabi,UAE,24.4664366,54.65689142777212,For Sale
1900000,Medium,Townhouse,2,3,"Bloom Living, Zayed City, Abu Dhabi",Unfurnished,Off-Plan,2024-02-13,0,Unknown,0,0,0,0,0,Zayed City,Abu Dhabi,UAE,23.6515354,53.7019687,For Sale
1600000,Medium,Apartment,1,1,"Grove, Dubai Creek Harbour, Dubai",Unfurnished,Off-Plan,2024-02-07,0,Unknown,0,0,0,0,0,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale
415000,Average,Apartment,0,1,"Building 38, Mediterranean, Discovery Gardens, Dubai",Unfurnished,Ready,2024-03-23,43487,MED 38,2009,0,5,84,0,Discovery Gardens,Dubai,UAE,25.03827075,55.145695642320376,For Sale
1500000,Medium,Apartment,2,2,"Pearlz by Danube, Al Furjan, Dubai",Furnished,Off-Plan,2024-01-26,0,Unknown,0,0,0,0,0,Al Furjan,Dubai,UAE,25.0267099,55.1469903,For Sale
634000,Average,Apartment,0,1,"Azizi Venice, Dubai South, Dubai",Unfurnished,Off-Plan,2024-04-22,0,Unknown,0,0,0,0,0,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale
5499999,High,Apartment,2,2,"DAMAC Bay 2 by Cavalli, Dubai Harbour, Dubai",Unfurnished,Off-Plan,2024-04-07,0,Unknown,0,0,0,0,0,Dubai Harbour,Dubai,UAE,25.0956188,55.13800090659106,For Sale
1015342,Average,Apartment,1,2,"Sonate Residences, JVT District 3, Jumeirah Village Triangle (JVT), Dubai",Unfurnished,Off-Plan,2024-04-17,0,Unknown,0,0,0,0,0,Jumeirah Village Triangle (JVT),Dubai,UAE,25.045564,55.187287,For Sale
2300000,Medium,Apartment,1,2,"Bayz 101, Business Bay, Dubai",Furnished,Off-Plan,2024-04-18,0,Unknown,0,0,0,0,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale
672000,Average,Apartment,1,2,"Sharjah Waterfront City, Sharjah",Unfurnished,Off-Plan,2024-04-19,0,Unknown,0,0,0,0,0,Sharjah Waterfront City,Sharjah,UAE,25.503021,55.521243,For Sale
1150000,Average,Villa,3,3,"Mimosa, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Furnished,Ready,2023-12-20,73886,Unknown,0,0,0,0,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale
3541000,High,Villa,4,5,"Mira Oasis 3, Mira Oasis, Reem, Dubai",Unfurnished,Ready,2023-11-15,208815,Unknown,0,0,0,0,0,Reem,Dubai,UAE,25.0315993,55.275689057829474,For Sale
920000,Average,Apartment,1,2,"Norton Court 4, Norton Court, Uptown Motor City, Motor City, Dubai",Unfurnished,Ready,2024-04-22,79338,Unknown,0,0,0,0,0,Motor City,Dubai,UAE,25.0476902,55.23820948643042,For Sale
1250000,Average,Apartment,2,3,"Siena 1, Siena, Tuscan Residence, JVC District 10, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-02-05,149931,TUSCAN RESIDENCES1 -Siena 1,2011,0,5,87,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
1039422,Average,Apartment,2,3,"AG 9ine, Dubai Residence Complex, Dubai",Furnished,Off-Plan,2024-04-21,0,Unknown,0,0,0,0,0,Dubai Residence Complex,Dubai,UAE,25.0930937,55.38032579883814,For Sale
3000000,High,Residential Building,3,4,"Al Rumaila, Ajman",Unfurnished,Ready,2024-03-15,0,Unknown,0,0,0,0,0,Al Rumaila,Ajman,UAE,25.400193,55.431018,For Sale
1187600,Average,Townhouse,2,3,"Reportage Village, Dubailand, Dubai",Unfurnished,Off-Plan,2024-04-13,0,Unknown,0,0,0,0,0,Dubailand,Dubai,UAE,25.05865715,55.245999207609245,For Sale
899000,Average,Apartment,1,2,"Yakout Building, Bab Al Bahr Residences, Al Marjan Island, Ras Al Khaimah",Furnished,Ready,2024-01-16,43116,Unknown,0,0,0,0,0,Al Marjan Island,Ras Al Khaimah,UAE,25.6810601,55.7432555,For Sale
1545888,Medium,Apartment,2,3,"The Central Downtown, Arjan, Dubai",Furnished,Off-Plan,2024-04-18,0,Unknown,0,0,0,0,0,Arjan,Dubai,UAE,25.0627549,55.2392983,For Sale
1500000,Medium,Apartment,3,4,"Marina Bay By DAMAC, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-03-20,117628,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
1730000,Medium,Townhouse,3,3,"Expo Golf Villas 2 (Parkside 2), Expo Golf Villas, Emaar South, Dubai South, Dubai",Unfurnished,Ready,2024-03-13,113704,Unknown,0,0,0,0,0,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale
1300000,Average,Apartment,2,4,"Bawabat Al Sharq, Baniyas, Abu Dhabi",Unfurnished,Ready,2024-02-22,122230,Unknown,0,0,0,0,0,Baniyas,Abu Dhabi,UAE,24.488919,54.3625614,For Sale
230000,Average,Apartment,1,2,"Goldcrest Dreams Tower A, Goldcrest Dream Towers, Emirates City, Ajman",Unfurnished,Ready,2024-02-24,22193,Unknown,0,0,0,0,0,Emirates City,Ajman,UAE,25.3920307,55.5731868,For Sale
1800000,Medium,Villa,2,3,"Yas Park Gate, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-19,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.4940223,54.6073721,For Sale
3623333,High,Villa,4,5,"Yas Park Gate, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-14,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
4100000,High,Apartment,4,5,"Danah Bay, Al Marjan Island, Ras Al Khaimah",Unfurnished,Off-Plan,2024-04-17,0,Unknown,0,0,0,0,0,Al Marjan Island,Ras Al Khaimah,UAE,25.6810601,55.7432555,For Sale
3000000,High,Apartment,1,2,"Le Pont, Port de La Mer, La Mer, Jumeirah, Dubai",Furnished,Ready,2023-10-19,137396,Unknown,0,0,0,0,0,Jumeirah,Dubai,UAE,25.2069604,55.2474974,For Sale
1112000,Average,Apartment,2,3,"Sokoon, Naseej District, Aljada, Sharjah",Unfurnished,Off-Plan,2024-04-20,0,Unknown,0,0,0,0,0,Aljada,Sharjah,UAE,25.31816755,55.47543407937037,For Sale
2549000,Medium,Townhouse,4,5,"Hayyan, Barashi, Sharjah",Unfurnished,Off-Plan,2024-04-19,0,Unknown,0,0,0,0,0,Barashi,Sharjah,UAE,25.290392,55.582488,For Sale
5300000,High,Townhouse,4,5,"The Magnolias, Yas Acres, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-01-18,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
2500000,Medium,Villa,3,4,"The Pulse Villas, The Pulse, Residential District, Dubai South, Dubai",Unfurnished,Ready,2023-10-27,165105,Unknown,0,0,0,0,0,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale
2300000,Medium,Residential Plot,5,6,"Madinat Al Riyadh, Abu Dhabi",Unfurnished,Ready,2023-07-18,0,Unknown,0,0,0,0,0,Madinat Al Riyadh,Abu Dhabi,UAE,24.343232,54.733402,For Sale
3450000,High,Apartment,2,4,"Reem Five, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-04-20,117796,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
3200000,High,Villa,4,5,"Noya Viva, Noya, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-23,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
1800000,Medium,Villa,6,8,"Al Raqaib, Ajman",Unfurnished,Ready,2024-04-23,101280,Unknown,0,0,0,0,0,Al Raqaib,Ajman,UAE,,,For Sale
2600000,Medium,Villa,4,6,"Sharjah Sustainable City, Shaghrafa 1, Al Rahmaniya, Sharjah",Furnished,Off-Plan,2024-04-14,0,Unknown,0,0,0,0,0,Al Rahmaniya,Sharjah,UAE,25.33455735,55.57830408329693,For Sale
660000,Average,Residential Plot,3,4,"Al Yasmeen, Ajman",Unfurnished,Ready,2024-04-20,0,Unknown,0,0,0,0,0,Al Yasmeen,Ajman,UAE,25.4019945,55.5066576,For Sale
4950400,High,Villa,6,7,"Fay Al Reeman 2, Al Reeman 2, Al Shamkha, Abu Dhabi",Unfurnished,Off-Plan,2024-04-23,0,Unknown,0,0,0,0,0,Al Shamkha,Abu Dhabi,UAE,24.3866584,54.7074507,For Sale
3800000,High,Villa,4,6,"JVC District 13, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-03-18,189692,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
1200000,Average,Villa,4,6,"Al Rawda 2, Al Rawda, Ajman",Unfurnished,Ready,2024-04-19,80208,Unknown,0,0,0,0,0,Al Rawda,Ajman,UAE,25.3854439,55.4416202,For Sale
2300000,Medium,Townhouse,1,2,"JVT District 5, Jumeirah Village Triangle (JVT), Dubai",Unfurnished,Ready,2024-03-15,0,Unknown,0,0,0,0,0,Jumeirah Village Triangle (JVT),Dubai,UAE,25.045564,55.187287,For Sale
390000,Average,Apartment,0,1,"Palace Tower 2, Palace Towers, Dubai Silicon Oasis (DSO), Dubai",Unfurnished,Ready,2024-02-29,34440,PALACE TOWER T2,2009,0,18,250,0,Dubai Silicon Oasis (DSO),Dubai,UAE,25.123803,55.384144,For Sale
3790000,High,Villa,4,4,"June, Arabian Ranches 3, Dubai",Unfurnished,Off-Plan,2024-01-08,0,Unknown,0,0,0,0,0,Arabian Ranches 3,Dubai,UAE,25.0651524,55.3227884007741,For Sale
1285000,Average,Apartment,1,2,"DEC Tower 1, DEC Towers, Dubai Marina, Dubai",Furnished,Ready,2024-04-01,82722,DEC TOWERS T1,2009,0,22,216,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale
5600000,High,Villa,5,6,"Ajmal Makan, Sharjah Waterfront City, Sharjah",Unfurnished,Ready,2024-04-24,0,Unknown,0,0,0,0,0,Sharjah Waterfront City,Sharjah,UAE,25.503021,55.521243,For Sale
2500000,Medium,Apartment,1,1,"Grove Uptown Views, Saadiyat Grove, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-14,0,Unknown,0,0,0,0,0,Saadiyat Island,Abu Dhabi,UAE,24.54597235,54.44368803118431,For Sale
1500000,Medium,Apartment,3,2,"Al Majaz 3, Al Majaz, Sharjah",Unfurnished,Ready,2024-02-04,85650,Unknown,0,0,0,0,0,Al Majaz,Sharjah,UAE,25.3256445,55.3886556,For Sale
750000,Average,Apartment,0,1,"Capital Bay Tower A, Capital Bay Towers, Business Bay, Dubai",Furnished,Ready,2024-04-05,71881,Capital Bay A,2014,0,17,148,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale
4300000,High,Villa,3,4,"The Springs 6, The Springs, Dubai",Unfurnished,Ready,2024-02-21,0,Unknown,0,0,0,0,0,The Springs,Dubai,UAE,25.05995825,55.18239787686163,For Sale
3500000,High,Villa,4,3,"Mudon Al Ranim 4, Mudon Al Ranim, Mudon, Dubai",Unfurnished,Off-Plan,2024-03-22,0,Unknown,0,0,0,0,0,Mudon,Dubai,UAE,25.0204108,55.2679936,For Sale
762000,Average,Apartment,1,2,"Blue Pearls, Ajmal Makan, Sharjah Waterfront City, Sharjah",Unfurnished,Off-Plan,2024-04-20,0,Unknown,0,0,0,0,0,Sharjah Waterfront City,Sharjah,UAE,25.503021,55.521243,For Sale
860000,Average,Apartment,2,3,"Lago Vista A, Lago Vista, Dubai Production City (IMPZ), Dubai",Unfurnished,Ready,2024-03-20,78699,LAGO VISTA-A,2011,0,22,236,0,Dubai Production City (IMPZ),Dubai,UAE,25.03078,55.188226,For Sale
1300000,Average,Apartment,2,3,"Marina Heights II, Marina Heights, Marina Square, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-04-13,72928,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
1005000,Average,Apartment,1,2,"Nesba, Aljada, Sharjah",Unfurnished,Off-Plan,2024-04-19,0,Unknown,0,0,0,0,0,Aljada,Sharjah,UAE,25.31816755,55.47543407937037,For Sale
1200000,Average,Apartment,2,3,"Aljada, Sharjah",Unfurnished,Off-Plan,2024-04-20,0,Unknown,0,0,0,0,0,Aljada,Sharjah,UAE,25.31816755,55.47543407937037,For Sale
912000,Average,Villa,2,3,"Verdana 2, Dubai Investment Park (DIP), Dubai",Unfurnished,Off-Plan,2024-04-22,0,Unknown,0,0,0,0,0,Dubai Investment Park (DIP),Dubai,UAE,24.983282,55.179132,For Sale
368000,Average,Apartment,0,1,"Blue Pearls, Ajmal Makan, Sharjah Waterfront City, Sharjah",Unfurnished,Off-Plan,2024-04-22,0,Unknown,0,0,0,0,0,Sharjah Waterfront City,Sharjah,UAE,25.503021,55.521243,For Sale
1099000,Average,Apartment,2,2,"Al Mamsha, Muwaileh, Sharjah",Unfurnished,Off-Plan,2024-04-22,0,Unknown,0,0,0,0,0,Muwaileh,Sharjah,UAE,25.2963963,55.4421946,For Sale
817000,Average,Apartment,1,2,"AARK Residences, Dubai Residence Complex, Dubai",Unfurnished,Off-Plan,2024-04-18,0,Unknown,0,0,0,0,0,Dubai Residence Complex,Dubai,UAE,25.0930937,55.38032579883814,For Sale
1820000,Medium,Apartment,2,3,"Avant Garde Residences by Skyline, JVC District 12, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Off-Plan,2024-04-18,0,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
600000,Average,Apartment,1,2,"Al Ramth 37, Al Ramth, Remraam, Dubai",Unfurnished,Ready,2024-04-01,70633,AL RAMTH 37,2011,0,8,65,0,Remraam,Dubai,UAE,25.0013542,55.24885632771925,For Sale
1225000,Average,Apartment,2,3,"The Gate Tower 1, The Gate Tower, Shams Gate District, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-04-24,92375,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
850000,Average,Apartment,0,1,"Ansam 2, Ansam, Yas Island, Abu Dhabi",Unfurnished,Ready,2024-04-18,69257,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
900000,Average,Apartment,1,2,"Beverly Boulevard, Arjan, Dubai",Unfurnished,Off-Plan,2024-02-22,0,Unknown,0,0,0,0,0,Arjan,Dubai,UAE,25.0627549,55.2392983,For Sale
1200000,Average,Apartment,1,1,"Bahia Residence 2, Bahia Residence, Acacia Avenues, Al Sufouh 1, Al Sufouh, Dubai",Unfurnished,Ready,2024-02-20,123815,Bahia 2,2014,0,8,60,0,Al Sufouh,Dubai,UAE,25.10953625,55.1722137020831,For Sale
620000,Average,Apartment,0,1,"Torino by ORO24, Arjan, Dubai",Unfurnished,Off-Plan,2024-01-13,0,Unknown,0,0,0,0,0,Arjan,Dubai,UAE,25.0627549,55.2392983,For Sale
1340220,Average,Apartment,1,2,"Quattro Del Mar, Mina Al Arab, Ras Al Khaimah",Unfurnished,Off-Plan,2024-04-23,0,Unknown,0,0,0,0,0,Mina Al Arab,Ras Al Khaimah,UAE,25.7221542,55.83904818050014,For Sale
3124475,High,Apartment,2,3,"Residences E, Yas Golf Collection, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-17,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
1850000,Medium,Apartment,2,3,"Pixel, Makers District, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-01-03,112138,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
5195000,High,Villa,4,6,"Hayyan, Barashi, Sharjah",Unfurnished,Off-Plan,2024-04-21,0,Unknown,0,0,0,0,0,Barashi,Sharjah,UAE,25.290392,55.582488,For Sale
5500000,High,Townhouse,4,5,"Al Jubail Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-23,0,Unknown,0,0,0,0,0,Al Jubail Island,Abu Dhabi,UAE,24.53170985,54.486156497090434,For Sale
1300000,Average,Apartment,0,1,"Cote D' Azur Resort, The Heart of Europe, The World Islands, Dubai",Furnished,Off-Plan,2024-03-19,0,Unknown,0,0,0,0,0,The World Islands,Dubai,UAE,25.2279,55.175103,For Sale
3800000,High,Villa,4,7,"Fay Al Reeman 1, Al Reeman 2, Al Shamkha, Abu Dhabi",Unfurnished,Off-Plan,2024-04-19,0,Unknown,0,0,0,0,0,Al Shamkha,Abu Dhabi,UAE,24.3866584,54.7074507,For Sale
1250000,Average,Apartment,2,3,"Marina Heights II, Marina Heights, Marina Square, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-02-06,72884,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
750000,Average,Apartment,0,1,"Soho Square, Saadiyat Island, Abu Dhabi",Unfurnished,Ready,2024-03-06,47122,Unknown,0,0,0,0,0,Saadiyat Island,Abu Dhabi,UAE,24.54597235,54.44368803118431,For Sale
1300100,Average,Townhouse,4,5,"Verdana 2, Dubai Investment Park (DIP), Dubai",Unfurnished,Off-Plan,2024-04-18,0,Unknown,0,0,0,0,0,Dubai Investment Park (DIP),Dubai,UAE,24.983282,55.179132,For Sale
2999990,High,Townhouse,5,6,"Santorini, DAMAC Lagoons, Dubai",Unfurnished,Off-Plan,2024-02-16,0,Unknown,0,0,0,0,0,DAMAC Lagoons,Dubai,UAE,25.017012,55.237944,For Sale
927000,Average,Townhouse,2,3,"Verdana 2, Dubai Investment Park (DIP), Dubai",Unfurnished,Off-Plan,2024-02-19,0,Unknown,0,0,0,0,0,Dubai Investment Park (DIP),Dubai,UAE,24.983282,55.179132,For Sale
2621000,Medium,Villa,4,5,"Masaar, Tilal City, Sharjah",Unfurnished,Off-Plan,2024-04-17,0,Unknown,0,0,0,0,0,Tilal City,Sharjah,UAE,25.266157,55.584146,For Sale
360000,Average,Apartment,0,1,"Lakeside Tower D, Lakeside, Dubai Production City (IMPZ), Dubai",Unfurnished,Ready,2024-04-05,34375,LAKESIDE D,2014,0,22,223,0,Dubai Production City (IMPZ),Dubai,UAE,25.03078,55.188226,For Sale
2150000,Medium,Townhouse,2,3,"Noya, Yas Island, Abu Dhabi",Unfurnished,Ready,2024-04-19,202556,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
2900000,Medium,Apartment,3,4,"Beach Towers, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2023-11-18,165671,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
4499999,High,Villa,5,6,"Yas Park Views, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-08,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
1680000,Medium,Townhouse,4,4,"Camelia, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Unfurnished,Off-Plan,2024-04-02,0,Unknown,0,0,0,0,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale
